Year,DOY,Depth,Temp,Sal,SSChl,NO3,PO4,Pro,lon,lat,Chl
2021,91,102,17.2731,34.4013,0.16,5.54,0.66,1380,122.7,27.1,0.16
2021,91,5,18.3268,33.4475,0.16,2.1,0.15,1900,122.3841667,26.66861111,1.71
2021,91,50,18.3812,33.5851,0.16,2.07,0.15,3390,122.3841667,26.66861111,1.28
2021,91,100,16.8613,34.3242,0.26,5.63,0.63,2810,122.3841667,26.66861111,0.26
2021,91,5,15.8154,30.4225,0.26,8.58,0.36,4140,120.9516667,27.00027778,3.05
2021,91,37,16.994,32.9696,1.53,6.28,0.54,7180,120.9516667,27.00027778,1.53
2021,91,5,16.5144,31.0039,1.53,5.47,0.02,4180,121.2186111,26.81722222,5.19
2021,91,64,17.9796,33.6038,1.53,5.13,0.4,2840,121.2186111,26.81722222,0.38
2021,91,5,17.9017,32.9766,5,1.37,0.11,4260,121.5191667,26.61888889,5
2021,91,30,18.5812,33.4679,4.79,0.98,0.02,8500,121.5191667,26.61888889,4.79
2021,91,73,19.4999,34.0468,4.79,3.61,0.25,10750,121.5191667,26.61888889,0.57
2021,91,2.6,18.4843,33.388,3.25,1.82,0.03,3000,121.8172222,26.45,3.25
2021,91,50,19.8814,33.3871,3.25,3.3,0.2,2890,121.8172222,26.45,0.26
2021,91,100,17.0272,,0.46,5.93,0.58,4460,121.8172222,26.45,0.46
2021,91,5,22.5709,34.3153,0.46,0.05,,3530,122.1175,26.2675,1.9
2021,91,30,21.862,34.2999,3.02,0.83,0.07,6430,122.1175,26.2675,3.02
2021,91,99,17.0029,34.4933,3.02,1.02,0.13,2940,122.1175,26.2675,0.52
2021,293,0,26.2283,28.988,2.96,0.07,,1100,122.6858333,29.98583333,2.96
2021,294,7,26.2591,29.8554,2.96,0.04,0.07,126510,122.6858333,29.98583333,2.38
2021,295,30,25.8139,30.3743,1.95,1.61,0.33,43580,122.6858333,29.98583333,1.95
2021,296,20,26.0739,30.2197,0.88,0.12,0.16,12080,122.6858333,29.98583333,0.88
2021,296,0,26.396,29.8865,1.37,0.06,,5640,123.2,29.98583333,1.37
2021,296,20,26.3508,32.4849,1.37,0.3,0.17,67200,123.2,29.98583333,0.33
2021,296,30,24.7253,33.2403,1.37,3.22,0.41,3300,123.2,29.98583333,0.29
2021,296,48,21.5516,34.0997,1.37,8.99,1.02,9570,123.2,29.98583333,0.15
2021,296,0,26.7716,31.775,0.41,0.05,0.04,12330,123.6858333,30.00027778,0.41
2021,296,20,26.5505,32.7838,0.41,0.09,0.11,31000,123.6858333,30.00027778,0.41
2021,296,30,24.4858,33.6024,0.41,5.79,0.56,3430,123.6858333,30.00027778,0.25
2021,296,47,21.362,34.2475,0.41,5.57,0.83,11060,123.6858333,30.00027778,0.11
2021,296,0,27.1026,32.1169,0.38,0.05,0.4,13870,124.2,29.98583333,0.38
2021,296,20,26.8659,33.2375,0.38,0.03,0.19,39380,124.2,29.98583333,0.42
2021,296,30,22.7826,34.061,0.38,6.36,0.62,30030,124.2,29.98583333,0.37
2021,296,50,21.0459,34.3202,0.38,6.31,0.93,35770,124.2,29.98583333,0.11
2021,296,0,27.0107,32.6582,0.33,0.05,,7220,124.6858333,30.00027778,0.33
2021,296,20,26.3526,33.1102,0.33,0.03,0.15,13350,124.6858333,30.00027778,0.91
2021,296,30,23.7736,33.8623,0.33,5.83,0.7,20690,124.6858333,30.00027778,0.51
2021,296,45,21.1463,34.3545,0.33,9.82,0.83,13730,124.6858333,30.00027778,0.23
2021,296,0,27.3179,33.1511,0.29,0.05,,9490,125.1858333,29.98583333,0.29
2021,296,20,27.1315,33.3245,0.29,,0.09,44780,125.1858333,29.98583333,0.74
2021,296,30,24.3368,34.0812,0.29,1.22,0.41,60930,125.1858333,29.98583333,0.8
2021,296,50,22.8879,34.2231,0.29,3.38,0.63,29680,125.1858333,29.98583333,0.33
2021,296,0,24.2748,33.7179,0.74,0.76,0.08,7130,125.6841667,29.98361111,0.74
2021,296,20,24.2792,33.7196,0.74,0.74,0.15,56760,125.6841667,29.98361111,0.76
2021,296,30,24.281,33.7199,0.74,0.73,0.18,65870,125.6841667,29.98361111,0.75
2021,296,50,22.3226,34.2902,0.74,4.8,0.68,25140,125.6841667,29.98361111,0.17
2021,296,64,22.2952,34.2641,0.74,4.97,0.75,13690,125.6841667,29.98361111,0.18
2021,296,0,24.984,33.4731,0.54,0.59,0.04,8700,126.2016667,30.00027778,0.54
2021,296,20,25.0101,33.4792,0.54,0.39,0.06,50910,126.2016667,30.00027778,0.55
2021,296,30,25.0006,33.4765,0.54,0.58,0.17,45980,126.2016667,30.00027778,0.56
2021,296,50,22.265,34.3121,0.54,4,0.69,60530,126.2016667,30.00027778,0.1
2021,296,80,21.4827,34.3481,0.54,4.75,0.75,400,126.2016667,30.00027778,0.07
2021,296,0,26.0477,33.6456,0.48,0.09,,5250,126.7002778,29.98555556,0.48
2021,296,20,26.0498,33.876,0.48,,0.12,36470,126.7002778,29.98555556,0.49
2021,296,30,26.0664,33.8757,0.48,0.04,0.05,20870,126.7002778,29.98555556,0.43
2021,296,50,26.0668,33.8761,0.48,0.08,0.11,23330,126.7002778,29.98555556,0.44
2021,296,75,20.4598,34.4868,0.48,4.63,0.66,31710,126.7002778,29.98555556,0.06
2021,296,95,20.4577,34.478,0.48,4.93,0.73,8140,126.7002778,29.98555556,0.06
2021,296,0,26.3932,33.8195,0.46,0.09,0.06,62230,127.2,29.98583333,0.46
2021,296,20,26.3965,33.8235,0.46,0.2,0.03,88250,127.2,29.98583333,0.52
2021,296,30,26.4007,33.8241,0.46,0.13,0.14,15840,127.2,29.98583333,0.41
2021,296,50,26.4037,33.8251,0.46,0.82,0.1,29100,127.2,29.98583333,0.5
2021,296,75,23.0287,34.3178,0.46,5.78,0.46,17810,127.2,29.98583333,0.11
2021,296,107,19.3156,34.4857,0.04,5.93,0.75,460,127.2,29.98583333,0.04
2021,296,0,26.5189,29.6571,1.54,0.98,0.02,9630,122.8,29.58555556,1.54
2021,296,20,25.7508,32.0003,1.54,2.43,0.31,580,122.8,29.58555556,0.33
2021,296,30,23.8286,33.0398,1.54,6.97,0.85,410,122.8,29.58555556,0.15
2021,296,49,22.6724,33.5716,1.54,10.07,1.19,80,122.8,29.58555556,0.15
2021,296,0,27.0339,30.9487,2.31,0.42,0.03,19670,123.6519444,29.3675,2.31
2021,296,20,28.0808,33.9137,2.31,1.98,0.21,2950,123.6519444,29.3675,0.37
2021,296,30,25.4486,33.8056,2.31,2.3,0.57,1240,123.6519444,29.3675,0.2
2021,296,50,19.0653,34.3626,2.31,3.06,0.87,1400,123.6519444,29.3675,0.1
2021,296,66,19.0342,34.3446,2.31,4.25,1.01,380,123.6519444,29.3675,0.1
2021,296,0,27.2921,31.2302,1.02,0.07,0.02,4560,123.65,29.15,1.02
2021,296,20,28.0584,33.7587,1.02,0.03,,7100,123.65,29.15,0.38
2021,296,30,27.9953,33.8361,1.02,0.75,0.04,3260,123.65,29.15,0.27
2021,296,50,23.1061,34.2187,1.02,2.28,0.49,240,123.65,29.15,0.17
2021,296,72,19.7969,34.3177,1.02,5.72,0.91,2790,123.65,29.15,0.11
2021,296,0,27.1345,31.0909,0.92,0.33,,2830,124.0683333,28.91694444,0.92
2021,296,20,27.0805,31.9222,0.92,5.4,0.2,2230,124.0683333,28.91694444,0.39
2021,296,30,25.6434,33.1221,0.92,8.23,0.65,2830,124.0683333,28.91694444,0.18
2021,296,50,21.8003,34.1965,0.92,11.1,0.95,1730,124.0683333,28.91694444,0.07
2021,296,70,19.7255,34.3856,0.92,12.09,1.01,2320,124.0683333,28.91694444,0.06
2021,296,0,27.5227,32.7562,0.35,,,8350,124.5,28.7,0.35
2021,296,20,27.9132,33.7546,0.35,,0.06,72710,124.5,28.7,0.43
2021,296,30,26.5847,33.8495,0.35,0.05,0.13,19940,124.5,28.7,0.4
2021,296,50,23.7306,34.0914,0.35,5.1,0.43,930,124.5,28.7,0.09
2021,296,75,18.968,34.4059,0.35,4.72,0.67,2420,124.5,28.7,0.05
2021,296,92,18.9607,34.3982,0.35,4.85,0.69,1490,124.5,28.7,0.05
2021,296,0,25.712,34.0153,0.55,0.32,0.05,19740,124.9338889,28.9525,0.55
2021,296,20,25.7188,34.0151,0.55,0.41,0.12,48100,124.9338889,28.9525,0.56
2021,296,30,25.7193,34.0155,0.55,0.6,0.12,27500,124.9338889,28.9525,0.55
2021,296,50,25.7229,34.0163,0.55,1.45,0.17,13580,124.9338889,28.9525,0.51
2021,296,75,18.5102,34.4496,0.55,6.88,0.91,4860,124.9338889,28.9525,0.04
2021,296,99,18.4451,34.3861,0.55,7.29,0.99,1470,124.9338889,28.9525,0.03
2021,296,0,25.9177,34.0496,0.82,,0.08,15300,125.4183333,28.23527778,0.82
2021,296,20,25.923,34.0522,0.82,0.14,0.12,32380,125.4183333,28.23527778,0.5
2021,296,30,25.9127,34.0535,0.82,0.21,0.14,30510,125.4183333,28.23527778,0.57
2021,296,50,25.9272,34.0537,0.82,0.33,0.13,32440,125.4183333,28.23527778,0.5
2021,296,75,21.8685,34.4385,0.82,2.13,0.36,4440,125.4183333,28.23527778,0.07
2021,296,105,19.7027,34.5683,0.06,2.49,0.46,3080,125.4183333,28.23527778,0.06
2021,296,0,26.1128,34.1235,0.34,,,18020,125.7680556,28.01722222,0.34
2021,296,20,26.1274,34.143,0.34,0.04,0.09,25550,125.7680556,28.01722222,0.33
2021,296,30,26.1179,34.1437,0.34,0.15,0.1,25810,125.7680556,28.01722222,0.31
2021,296,50,23.9637,34.4862,0.34,3.03,0.27,19310,125.7680556,28.01722222,0.25
2021,296,75,19.8688,34.664,0.34,4.13,0.6,11490,125.7680556,28.01722222,0.09
2021,296,107,19.6495,34.6351,0.17,4.27,0.49,7460,125.7680556,28.01722222,0.17
2021,296,0,26.1527,34.0564,0.3,1.81,0.34,54060,126.2,27.78555556,0.3
2021,296,20,26.5264,34.0156,0.3,1.05,0.34,86760,126.2,27.78555556,0.42
2021,296,30,26.5284,34.0166,0.3,0.71,0.29,81180,126.2,27.78555556,0.45
2021,296,50,26.5303,34.0273,0.3,0.97,0.23,9580,126.2,27.78555556,0.39
2021,296,75,22.8476,34.4028,0.3,2.31,0.23,21450,126.2,27.78555556,0.21
2021,296,100,21.0516,34.7241,0.07,3.52,0.27,12830,126.2,27.78555556,0.07
2021,296,150,14.4697,34.562,0.07,7.63,1.11,2250,126.2,27.78555556,0.01
2021,296,180,13.4877,34.4801,0.07,7.35,0.96,3040,126.2,27.78555556,0.01
2021,296,0,25.3057,30.7044,0.92,5.57,0.29,1140,122.3,28.58583333,0.92
2021,296,20,25.3612,30.7832,0.92,5.25,0.31,2120,122.3,28.58583333,0.96
2021,296,30,25.3749,30.8907,0.92,5.57,0.36,7230,122.3,28.58583333,0.88
2021,296,45,25.4901,31.2453,0.92,4.84,0.37,1520,122.3,28.58583333,1.09
2021,296,0,26.6146,33.7302,0.56,0.09,0.03,4250,122.6844444,28.36722222,0.56
2021,296,20,26.6381,33.7312,0.56,,0.07,10100,122.6844444,28.36722222,0.51
2021,296,30,26.6341,33.7328,0.56,0.32,0.09,10500,122.6844444,28.36722222,0.56
2021,296,50,20.6804,34.2973,0.56,7.31,0.81,290,122.6844444,28.36722222,0.09
2021,296,70,18.4609,34.3301,0.56,9.63,1.08,380,122.6844444,28.36722222,0.08
2021,296,0,26.5348,32.8287,0.53,0.19,0.05,7650,123.0686111,28.15,0.53
2021,296,20,26.5994,33.4165,0.53,,0.06,6980,123.0686111,28.15,0.5
2021,296,30,26.7061,33.5086,0.53,,0.07,6730,123.0686111,28.15,0.51
2021,296,50,25.7589,33.954,0.53,0.38,0.3,680,123.0686111,28.15,0.21
2021,296,68,18.6098,34.3411,0.53,7.98,0.91,340,123.0686111,28.15,0.05
2021,296,0,26.5555,33.6119,0.43,,,7560,123.4177778,27.93416667,0.43
2021,296,20,26.6363,33.6457,0.43,0.35,0.05,10230,123.4177778,27.93416667,0.42
2021,296,30,26.6848,33.6752,0.43,1.19,0.37,27340,123.4177778,27.93416667,0.16
2021,296,50,25.4347,34.0453,0.43,1.89,0.15,1630,123.4177778,27.93416667,0.38
2021,296,75,20.2268,34.3291,0.43,5.15,0.72,410,123.4177778,27.93416667,0.04
2021,296,89,19.8861,34.3208,0.43,6.49,0.88,230,123.4177778,27.93416667,0.05
2021,296,0,26.7103,33.7432,0.36,,,31130,123.8502778,27.68583333,0.36
2021,296,20,26.712,33.7456,0.36,0.03,0.07,32560,123.8502778,27.68583333,0.33
2021,296,30,26.7132,33.7462,0.36,0.05,0.03,37210,123.8502778,27.68583333,0.36
2021,296,50,26.7114,33.7469,0.36,0.21,0.08,22070,123.8502778,27.68583333,0.34
2021,296,75,21.7706,34.3238,0.36,2.33,0.49,270,123.8502778,27.68583333,0.04
2021,296,85,19.1439,34.3782,0.36,3.68,0.71,680,123.8502778,27.68583333,0.04
2021,296,0,26.8423,33.7913,0.51,,,31350,124.2338889,27.46694444,0.51
2021,296,20,26.8445,33.7926,0.51,,0.03,23970,124.2338889,27.46694444,0.47
2021,296,30,26.8458,33.7925,0.51,0.05,0.04,34240,124.2338889,27.46694444,0.43
2021,296,50,26.8032,33.8098,0.51,0.12,0.12,30830,124.2338889,27.46694444,0.28
2021,296,75,23.3403,34.2491,0.51,1.57,0.51,280,124.2338889,27.46694444,0.05
2021,296,97,17.4639,34.4733,0.51,5.02,0.92,300,124.2338889,27.46694444,0.04
2021,296,0,26.0689,33.288,0.73,,,98690,124.6186111,27.23583333,0.73
2021,296,20,26.3048,33.994,0.73,,0.04,93140,124.6186111,27.23583333,0.7
2021,296,30,26.3124,33.9939,0.73,,0.03,55020,124.6186111,27.23583333,0.69
2021,296,50,25.7102,34.0418,0.73,0.34,0.27,44980,124.6186111,27.23583333,0.26
2021,296,75,20.8037,34.5409,0.73,2.21,0.55,20080,124.6186111,27.23583333,0.12
2021,296,100,17.6282,34.5558,0.04,3.56,0.49,1550,124.6186111,27.23583333,0.04
2021,296,0,26.2783,34.0361,0.35,0.08,0.02,83140,125.0011111,27.0175,0.35
2021,296,20,26.2842,34.0389,0.35,0.04,0.04,77030,125.0011111,27.0175,0.33
2021,296,30,26.2825,34.0397,0.35,,0.09,165600,125.0011111,27.0175,0.38
2021,296,50,24.2167,34.2993,0.35,2.13,0.26,47480,125.0011111,27.0175,0.37
2021,296,75,19.7516,34.6055,0.35,4.06,0.51,18070,125.0011111,27.0175,0.12
2021,296,110,17.9349,34.5968,0.06,5.5,0.73,2740,125.0011111,27.0175,0.06
2021,296,0,27.8981,34.2368,0.1,,,108750,125.3855556,26.8,0.1
2021,296,20,27.907,34.2366,0.1,,,121480,125.3855556,26.8,0.1
2021,296,30,27.907,34.2368,0.1,,0.04,104240,125.3855556,26.8,0.11
2021,296,50,27.6295,34.2613,0.1,0.05,0.08,110270,125.3855556,26.8,0.46
2021,296,164,26.1135,34.3186,0.41,,0.12,37880,125.3855556,26.8,0.41
2021,296,75,24.379,34.6399,0.41,2.85,0.18,40360,125.3855556,26.8,0.23
2021,296,100,22.0732,34.7214,0.09,3.32,0.3,9140,125.3855556,26.8,0.09
2021,296,164,18.4879,34.6362,0.09,3.17,0.63,2030,125.3855556,26.8,0.04
2021,296,0,23.0672,29.473,0.37,9.2,0.47,200,121.6355556,27.78555556,0.37
2021,296,20,23.6089,31.3413,0.37,5.95,0.42,910,121.6355556,27.78555556,0.37
2021,296,30,23.6122,31.3489,0.37,3.02,0.45,800,121.6355556,27.78555556,0.4
2021,296,20,24.3822,33.097,0.41,0.91,0.21,2230,121.8688889,27.63555556,0.41
2021,296,30,24.3978,33.1031,0.41,0.49,0.26,7810,121.8688889,27.63555556,0.38
2021,296,50,24.6274,33.4183,0.41,0.98,0.31,1330,121.8688889,27.63555556,0.32
2021,296,0,24.7324,33.536,0.52,,0.14,1510,123.1172222,27.48583333,0.52
2021,296,20,25.2123,33.9653,0.52,0.26,0.15,1290,123.1172222,27.48583333,0.49
2021,296,30,25.2206,33.9659,0.52,0.63,0.31,660,123.1172222,27.48583333,0.49
2021,296,50,25.2254,33.9661,0.52,3.6,0.54,6610,123.1172222,27.48583333,0.49
2021,296,67,25.2312,33.9657,0.52,3.84,0.63,870,123.1172222,27.48583333,0.07
2021,296,0,24.646,33.1458,0.44,1.71,0.1,780,122.3519444,27.33583333,0.44
2021,296,20,24.8429,33.6561,0.44,0.24,0.16,4000,122.3519444,27.33583333,0.52
2021,296,30,24.833,33.9285,0.44,0.42,0.12,1330,122.3519444,27.33583333,0.42
2021,296,50,24.7573,34.1223,0.44,1.88,0.17,2820,122.3519444,27.33583333,0.25
2021,296,75,20.2838,34.3887,0.44,8.2,0.84,830,122.3519444,27.33583333,0.03
2021,296,93,18.4248,34.387,0.44,9.09,0.99,480,122.3519444,27.33583333,0.04
2021,296,0,24.2783,34.1288,0.46,,0.03,600,122.6,27.20138889,0.46
2021,296,20,24.2843,34.1313,0.46,,0.05,5110,122.6,27.20138889,0.46
2021,296,30,24.2803,34.132,0.46,,0.11,12730,122.6,27.20138889,0.48
2021,296,50,19.3594,34.4515,0.46,2.51,0.54,2150,122.6,27.20138889,0.08
2021,296,75,18.0526,34.4487,0.46,4.19,0.74,280,122.6,27.20138889,0.04
2021,296,98,18.0531,34.4431,0.46,3.32,0.67,460,122.6,27.20138889,0.04
2021,296,0,23.8335,34.0689,0.88,0.83,0.28,7890,122.8338889,27.05111111,0.88
2021,296,20,23.8403,34.0702,0.88,0.58,0.17,5530,122.8338889,27.05111111,0.89
2021,296,30,23.8303,34.0712,0.88,0.81,0.16,12930,122.8338889,27.05111111,0.73
2021,296,50,18.4003,34.5095,0.88,2.7,0.29,750,122.8338889,27.05111111,0.05
2021,296,75,18.3992,34.4938,0.88,2.71,0.43,760,122.8338889,27.05111111,0.04
2021,296,107,18.4074,34.4918,0.03,4.97,0.54,680,122.8338889,27.05111111,0.03
2021,296,0,24.304,34.0543,0.91,,,5220,123.0688889,26.90111111,0.91
2021,296,20,24.2854,34.0634,0.91,0.22,0.09,7630,123.0688889,26.90111111,0.63
2021,296,30,24.2703,34.066,0.91,0.56,0.13,8180,123.0688889,26.90111111,0.44
2021,296,50,19.1517,34.5974,0.91,3.71,0.57,3520,123.0688889,26.90111111,0.07
2021,296,75,18.6418,34.5158,0.91,4.23,0.64,1780,123.0688889,26.90111111,0.05
2021,296,100,18.542,34.5039,0.05,5.45,0.76,1050,123.0688889,26.90111111,0.05
2021,296,111,24.7597,34.0587,0.05,5.12,0.77,1430,123.0688889,26.90111111,0.05
2021,296,0,24.4571,34.0441,0.92,,0.09,2680,123.3175,26.75166667,0.92
2021,296,20,24.4194,34.0417,0.92,,0.08,2970,123.3175,26.75166667,0.91
2021,296,30,20.4745,34.6084,0.92,,0.31,4680,123.3175,26.75166667,0.65
2021,296,50,19.9511,34.68,0.92,1.85,0.82,4980,123.3175,26.75166667,0.08
2021,296,75,19.8219,34.6713,0.92,2.43,0.73,2320,123.3175,26.75166667,0.07
2021,296,100,19.4391,34.6438,0.07,2.96,0.68,380,123.3175,26.75166667,0.07
2021,296,135,23.4429,30.3076,0.07,5.95,0.72,1610,123.3175,26.75166667,0.07
2021,296,20,23.8127,31.3435,0.07,6.14,0.58,1380,120.9838889,27,0.31
2021,296,35,25.0771,33.8251,0.07,4.49,0.54,3310,120.9838889,27,0.29
2021,296,20,25.1239,33.8688,0.28,0.39,0.2,2180,121.3166667,26.80083333,0.28
2021,296,30,25.1846,33.9127,0.28,0.52,0.21,1100,121.3166667,26.80083333,0.31
2021,296,50,25.2101,33.9247,0.28,5.48,0.65,1120,121.3166667,26.80083333,0.27
2021,296,70,25.2634,33.9597,0.28,5.96,0.79,730,121.3166667,26.80083333,0.26
2021,296,0,25.5019,33.6211,0.85,,0.03,6380,121.6516667,26.60166667,0.85
2021,296,20,25.5027,34.0123,0.85,,0.06,6550,121.6516667,26.60166667,0.78
2021,296,30,25.457,34.0206,0.85,,0.15,4750,121.6516667,26.60166667,0.63
2021,296,50,25.1415,34.0708,0.85,1.79,0.4,810,121.6516667,26.60166667,0.25
2021,296,0,25.0161,34.1128,0.64,,0.18,7780,121.9836111,26.38555556,0.64
2021,296,20,24.9353,34.1699,0.64,0.19,0.09,26830,121.9836111,26.38555556,0.66
2021,296,30,24.9293,34.2144,0.64,,0.13,32320,121.9836111,26.38555556,0.78
2021,296,50,24.7915,34.2091,0.64,0.19,0.18,27630,121.9836111,26.38555556,0.46
2021,296,75,18.6368,34.5705,0.64,1.98,0.38,2550,121.9836111,26.38555556,0.05
2021,296,103,18.6345,34.5588,0.05,3.61,0.39,1930,121.9836111,26.38555556,0.05
2021,296,0,26.7808,34.1253,0.4,,0.08,36410,122.3169444,26.20027778,0.4
2021,296,20,26.6784,34.1733,0.4,0.06,0.15,72150,122.3169444,26.20027778,0.43
2021,296,30,26.6071,34.1974,0.4,1.02,0.25,76780,122.3169444,26.20027778,0.45
2021,296,50,25.3204,34.1502,0.4,2.97,0.45,48130,122.3169444,26.20027778,0.41
2021,296,75,20.0768,34.4862,0.4,2.94,0.49,4270,122.3169444,26.20027778,0.07
2021,296,104,19.4644,34.5761,0.05,4.8,0.58,2560,122.3169444,26.20027778,0.05
2021,296,0,27.1071,34.184,0.27,0.12,0.09,28560,122.65,26,0.27
2021,296,20,27.1192,34.1863,0.27,0.07,0.11,114910,122.65,26,0.25
2021,296,30,27.1164,34.1853,0.27,0.27,0.27,56260,122.65,26,0.26
2021,296,50,27.1288,34.187,0.27,0.47,0.21,74440,122.65,26,0.22
2021,296,75,27.0899,34.2718,0.27,3.8,0.52,43650,122.65,26,0.26
2021,296,107,21.7638,34.6286,0.06,4.67,0.5,3930,122.65,26,0.06
2021,296,0,27.4111,34.2045,0.26,,0.13,56570,126.8175,28.98416667,0.26
2021,296,20,27.4059,34.2047,0.26,0.06,0.06,91630,126.8175,28.98416667,0.26
2021,296,30,27.4058,34.1979,0.26,0.18,0.1,101160,126.8175,28.98416667,0.24
2021,296,50,27.0273,34.1282,0.26,1.47,0.31,52180,126.8175,28.98416667,0.23
2021,296,75,22.5304,34.4743,0.26,1.71,0.19,820,126.8175,28.98416667,0.1
2021,296,100,21.3438,34.6193,0.05,4.58,0.5,6870,126.8175,28.98416667,0.05
2021,296,107,20.3139,34.6928,0.05,4.45,0.57,230,126.8175,28.98416667,0.02
2009,236,0,26.74,27.15,2.35,9.85,0.16,0,122.35,32.01,2.35
2009,236,5,26.66,28.11,2.35,10.06,0.16,0,122.35,32.01,1.7
2009,236,10,25.16,23.7,0.58,13.23,0.62,0,122.35,32.01,0.58
2009,236,23,25.14,31.82,0.58,13.17,0.62,0,122.35,32.01,0.74
2009,236,0,23.19,30.62,0.54,15.35,0.61,0,122.69,31.54,0.54
2009,236,5,21.8,33.23,0.54,14.21,0.74,0,122.69,31.54,0.24
2009,236,10,21.66,33.4,0.53,13.65,0.79,0,122.69,31.54,0.53
2009,236,20,21.49,33.68,0.53,13.84,0.79,0,122.69,31.54,2.85
2009,236,2,25.52,26.33,3.74,27,0.51,0,123.1,31.19,3.74
2009,236,5,24.57,28.08,3.74,28.04,0.73,0,123.1,31.19,2.99
2009,236,15,23.25,30.36,5.48,19.02,1.07,0,123.1,31.19,5.48
2009,236,25,21.27,33.55,5.48,15.86,1.08,0,123.1,31.19,4.31
2009,236,35,20.58,34.11,5.48,15.75,1.08,0,123.1,31.19,0.78
2009,236,45,20.54,34.13,5.48,15.73,1.1,0,123.1,31.19,2.15
2009,236,0,29.51,28.52,0.59,1.14,0.08,0,123.66,30.77,0.59
2009,236,5,28.85,32.61,0.59,1.14,0.08,0,123.66,30.77,0.43
2009,236,15,27.74,30.98,0.52,1.19,0.17,0,123.66,30.77,0.52
2009,236,25,25.26,33.82,0.52,4.69,0.45,0,123.66,30.77,0.9
2009,236,35,23.18,34.13,0.52,7.76,0.68,0,123.66,30.77,0.66
2009,236,50,23.01,34.14,0.52,7.65,0.68,0,123.66,30.77,0.51
2009,236,57,23,34.14,0.52,7.64,0.68,0,123.66,30.77,0.45
2009,237,2,29.54,31.95,0.3,0.49,0.08,25836,124.07,30.37,0.3
2009,237,5,29.54,31.93,0.3,0.3,0.08,22782,124.07,30.37,0.4
2009,237,15,28.33,33.44,0.4,0.1,0.08,70792,124.07,30.37,0.4
2009,237,25,26.93,33.7,0.4,2.54,0.29,13459,124.07,30.37,0.5
2009,237,35,25.75,33.83,0.4,2.64,0.3,5978,124.07,30.37,0.73
2009,237,49,25.74,33.82,0.4,2.69,0.29,6494,124.07,30.37,0.63
2009,237,0,29.61,33.37,0.2,0.1,0.08,292694,124.52,30.15,0.2
2009,237,5,29.63,33.55,0.2,0.1,0.08,285578,124.52,30.15,0.18
2009,237,15,29.56,33.63,0.23,0.1,0.08,320310,124.52,30.15,0.23
2009,237,25,28.77,33.58,0.23,0.1,0.08,367203,124.52,30.15,0.35
2009,237,35,28.08,33.62,0.23,1.03,0.18,194448,124.52,30.15,0.46
2009,237,40,27.38,33.72,0.23,,,195270,124.52,30.15,
2009,237,50,25.77,33.94,0.23,3.21,0.37,53605,124.52,30.15,0.38
2009,237,63,25.37,33.99,0.23,3.35,0.38,34569,124.52,30.15,0.51
2009,237,2,29.76,33.44,0.28,0.1,0.08,119511,125.2,29.81,0.28
2009,237,5,29.72,33.45,0.28,0.1,0.08,160704,125.2,29.81,0.31
2009,237,15,29.1,33.55,0.31,0.1,0.08,358604,125.2,29.81,0.31
2009,237,25,28.62,33.62,0.31,0.1,0.08,358568,125.2,29.81,0.41
2009,237,35,27.28,33.81,0.31,0.33,0.15,304408,125.2,29.81,0.97
2009,237,50,23.88,34.17,0.31,6.71,0.64,15559,125.2,29.81,0.33
2009,237,80,23.2,34.22,0.31,6.78,0.66,7742,125.2,29.81,0.34
2009,237,2,29.84,33.6,0.1,0.1,0.08,215611,125.5,29.54,0.1
2009,237,25,28.66,33.53,0.1,0.1,0.08,299700,125.5,29.54,0.26
2009,237,50,25.75,34.01,0.1,0.1,0.08,104823,125.5,29.54,1.04
2009,237,75,21.6,34.36,0.1,0.26,0.19,8178,125.5,29.54,0.26
2009,237,92,21.54,34.36,0.1,7.93,0.73,8571,125.5,29.54,0.25
2009,237,0,29.89,33.62,0.18,0.1,0.08,267336,126.1,29.08,0.18
2009,237,25,29.28,33.82,0.18,0.1,0.08,264291,126.1,29.08,0.16
2009,237,50,28.43,33.86,0.18,0.1,0.08,375437,126.1,29.08,0.58
2009,237,75,24.71,34.13,0.18,3.4,0.36,60986,126.1,29.08,0.45
2009,237,100,20.67,34.51,0.15,7.98,0.7,10125,126.1,29.08,0.15
2009,233,0,29.66,33.53,0.07,0.1,0.08,113995,125.86,27.86,0.07
2009,233,15,28.71,33.91,0.07,0.1,0.1,112212,125.86,27.86,0.12
2009,233,25,26.91,33.98,0.07,0.1,0.12,119046,125.86,27.86,0.13
2009,233,35,26.24,33.96,0.07,,,99376,125.86,27.86,0.22
2009,233,50,25.03,34.09,0.07,2.64,0.29,42792,125.86,27.86,0.91
2009,233,75,22.72,34.57,0.07,4.02,0.4,7586,125.86,27.86,0.13
2009,233,100,20.81,34.63,0.07,5.83,0.53,5256,125.86,27.86,0.07
2009,233,2,29.92,33.42,0.07,0.1,0.08,141716,125.34,28.44,0.11
2009,233,15,29.2,33.55,0.11,0.1,0.09,269833,125.34,28.44,0.11
2009,233,25,28.69,33.5,0.11,0.21,0.11,297917,125.34,28.44,0.17
2009,233,35,28.32,33.57,0.11,,,291322,125.34,28.44,0.29
2009,233,50,27.84,33.84,0.11,1.77,0.25,110988,125.34,28.44,0.79
2009,233,75,21.37,34.33,0.11,8.19,0.74,15040,125.34,28.44,0.22
